"Fecha_Accidente","DIRECCION ACCIDENTE","CLASE ACCIDENTE","SERVICIO_VEHICULO_ACCIDENTADO","CLASE_VEHICULO_ACCIDENTADO","CANTIDAD_ACCIDENTES"
"2020-07-30T00:00:00.000","CL 30 CR 44","Choque","PUBLICO","AUTOMOVIL","1"
"2020-07-30T00:00:00.000","CL 30 CR 44","Choque","PUBLICO","BUS","1"
"2020-07-30T00:00:00.000","CL 40 CR 39","Atropello","PUBLICO","BUS","1"
"2020-07-30T00:00:00.000","CL 45 27 13","Choque","PUBLICO","AUTOMOVIL","1"
"2020-07-30T00:00:00.000","CL 45 27 13","Choque","PARTICULAR","CAMIONETA","1"
"2020-07-30T00:00:00.000","CL 54 CR 42","Choque","PUBLICO","AUTOMOVIL","1"
"2020-07-30T00:00:00.000","CL 54 CR 42","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-07-30T00:00:00.000","CR 11 CL 35","Choque","PARTICULAR","AUTOMOVIL","2"
"2020-07-30T00:00:00.000","CR 38 CL 81","Choque","PUBLICO","AUTOMOVIL","1"
"2020-07-30T00:00:00.000","CR 38 CL 81","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-07-31T00:00:00.000","CL 17 CR 10","Choque","PUBLICO","BUSETA","1"
"2020-07-31T00:00:00.000","CL 17 CR 10","Choque","PUBLICO","CAMIONETA","1"
"2020-07-31T00:00:00.000","CL 47 CR 6 SUR","Choque","PUBLICO","BUS","1"
"2020-07-31T00:00:00.000","CL 47 CR 6 SUR","Choque","PARTICULAR","CAMIONETA","1"
"2020-07-31T00:00:00.000","CL 79 CR 74","Choque","PUBLICO","BUS","1"
"2020-07-31T00:00:00.000","CL 79 CR 74","Choque","PARTICULAR","CAMIONETA","1"
"2020-07-31T00:00:00.000","CL 88 CR 42B 1","Choque","PARTICULAR","CAMIONETA","1"
"2020-07-31T00:00:00.000","CL 88 CR 42B 1","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-07-31T00:00:00.000","CR 15 SUR 90B 100","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-07-31T00:00:00.000","CR 15 SUR 90B 100","Choque","PUBLICO","AUTOMOVIL","1"
"2020-07-31T00:00:00.000","CR 15 SUR CL 90B","Choque","PUBLICO","BUS","1"
"2020-07-31T00:00:00.000","CR 15 SUR CL 90B","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-07-31T00:00:00.000","VIA 40 CR 54 390","Choque","PUBLICO","AUTOMOVIL","1"
"2020-07-31T00:00:00.000","VIA 40 CR 54 390","Choque","PUBLICO","BUS","1"
"2020-08-01T00:00:00.000","CL 29 CR 33","Atropello",,"AUTOMOVIL","1"
"2020-08-01T00:00:00.000","CL 31 CR 24","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-01T00:00:00.000","CL 31 CR 24","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-01T00:00:00.000","CR 28 CON 143B","Choque","PUBLICO","BUS","1"
"2020-08-01T00:00:00.000","CR 28 CON 143B","Choque","PUBLICO","CAMIONETA","1"
"2020-08-01T00:00:00.000","CR 38 CL 77","Choque","PUBLICO","CAMION","1"
"2020-08-01T00:00:00.000","CR 38 CL 77","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-01T00:00:00.000","CR 38A CL 76","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-01T00:00:00.000","CR 38A CL 76","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-01T00:00:00.000","CR 8 CL 35","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-01T00:00:00.000","CR 8 CL 35","Choque","PUBLICO","BUSETA","1"
"2020-08-02T00:00:00.000","CL 45 CR 1E","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-02T00:00:00.000","CL 45 CR 1E","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-02T00:00:00.000","CR 38 CL 102","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-02T00:00:00.000","CR 38 CL 102","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-02T00:00:00.000","CR 9 CL 110","Otro","PUBLICO","TRACTO/CAMION","1"
"2020-08-03T00:00:00.000","AV CIRCUNVALAR ENTRADA 7 DE ABRIL FRENTE AL 69 18","Choque","PARTICULAR","AUTOMOVIL","2"
"2020-08-03T00:00:00.000","AV CIRCUNVALAR ENTRADA 7 DE ABRIL FRENTE AL 69 18","Choque","PUBLICO","CAMION","1"
"2020-08-03T00:00:00.000","AV CIRCUNVALAR ENTRADA 7 DE ABRIL FRENTE AL 69 18","Choque","PUBLICO","CAMIONETA","1"
"2020-08-03T00:00:00.000","CL 30 RETORNO A CALLE 19","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-03T00:00:00.000","CL 30 RETORNO A CALLE 19","Choque","PUBLICO","BUS","1"
"2020-08-03T00:00:00.000","CR 19 CL 1C","Choque","PUBLICO","BUS","1"
"2020-08-03T00:00:00.000","CR 19 CL 1C","Choque","PUBLICO","VOLQUETA","1"
"2020-08-03T00:00:00.000","CR 20 CL 45","Choque","PARTICULAR","AUTOMOVIL","2"
"2020-08-04T00:00:00.000","AV CORDIALIDAD CR 12","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-04T00:00:00.000","AV CORDIALIDAD CR 12","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-04T00:00:00.000","CL 17 CR 38","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-04T00:00:00.000","CL 17 CR 38","Choque","PUBLICO","BUS","2"
"2020-08-04T00:00:00.000","CL 30 CR 21B","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-04T00:00:00.000","CL 30 CR 21B","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-04T00:00:00.000","CL 42 43 131","Choque",,"BICICLETA","1"
"2020-08-04T00:00:00.000","CL 42 43 131","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-04T00:00:00.000","CL 68 CR 53","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-04T00:00:00.000","CL 68 CR 53","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-04T00:00:00.000","CL 68 CR 8 SUR","Choque","PUBLICO","BUS","1"
"2020-08-04T00:00:00.000","CL 68 CR 8 SUR","Choque","PUBLICO","BUSETA","1"
"2020-08-04T00:00:00.000","CL 76 CR 6E","Choque","PUBLICO","CAMIONETA","1"
"2020-08-04T00:00:00.000","CL 76 CR 6E","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-04T00:00:00.000","CR 41 CL 69","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-04T00:00:00.000","CR 41 CL 69","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-04T00:00:00.000","CR 43 CL 69F","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-04T00:00:00.000","CR 43 CL 69F","Choque","OFICIAL","CAMIONETA","1"
"2020-08-05T00:00:00.000","CL 65B CR 23","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-05T00:00:00.000","CL 65B CR 23","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-05T00:00:00.000","CR 38 CL 39","Choque","PUBLICO","BUS","1"
"2020-08-05T00:00:00.000","CR 54 CL 53","Choque","PUBLICO","BUS","1"
"2020-08-05T00:00:00.000","CR 54 CL 53","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-06T00:00:00.000","CL 17 CR 26","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-06T00:00:00.000","CL 17 CR 26","Choque","OFICIAL","MOTOCICLETA","1"
"2020-08-06T00:00:00.000","CR 14B CL 65","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-06T00:00:00.000","CR 14B CL 65","Choque","PARTICULAR","MOTOCICLETA","2"
"2020-08-06T00:00:00.000","CR 33 CL 44","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-06T00:00:00.000","CR 33 CL 44","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-06T00:00:00.000","CR 51B CL 75","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-06T00:00:00.000","CR 51B CL 75","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-07T00:00:00.000","CL 30 CR 43","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-07T00:00:00.000","CL 30 CR 43","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-07T00:00:00.000","CR 36 37 35","Choque","PUBLICO","AUTOMOVIL","2"
"2020-08-07T00:00:00.000","CR 53 CL 98","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-07T00:00:00.000","CR 53 CL 98","Choque","PUBLICO","CAMION","1"
"2020-08-08T00:00:00.000","CL 10 07 09","Choque","PUBLICO","BUS","1"
"2020-08-08T00:00:00.000","CL 75 CR 44","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-08T00:00:00.000","CL 75 CR 44","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-08T00:00:00.000","CL 75 CR 60","Choque","PUBLICO","CAMION","1"
"2020-08-08T00:00:00.000","CL 75 CR 60","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-09T00:00:00.000","CL 34 CR 46","Choque","PUBLICO","BUS","1"
"2020-08-09T00:00:00.000","CL 34 CR 46","Choque","PUBLICO","CAMION","1"
"2020-08-10T00:00:00.000","CL 39 29 58","Choque","PUBLICO","BUS","2"
"2020-08-11T00:00:00.000","CL 102 CR 43C","Choque","PARTICULAR","AUTOMOVIL","2"
"2020-08-11T00:00:00.000","CL 43 CR 50","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-11T00:00:00.000","CL 43 CR 50","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-11T00:00:00.000","CL 84 CR 46","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-11T00:00:00.000","CL 84 CR 46","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-11T00:00:00.000","CL 94 CR 51B","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-11T00:00:00.000","CL 94 CR 51B","Choque","PARTICULAR","CAMPERO","1"
"2020-08-11T00:00:00.000","CR 2B CL 42","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-11T00:00:00.000","CR 2B CL 42","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-11T00:00:00.000","CR 36 CL 42 57","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-11T00:00:00.000","CR 36 CL 42 57","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-11T00:00:00.000","CR 38 CL 68","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-11T00:00:00.000","CR 38 CL 68","Choque","PUBLICO","BUS","1"
"2020-08-11T00:00:00.000","CR 41 CL 37","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-11T00:00:00.000","CR 41 CL 37","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-11T00:00:00.000","CR 43B CL 80","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-11T00:00:00.000","CR 43B CL 80","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-11T00:00:00.000","CR 44 CL 44 Y 43","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-11T00:00:00.000","CR 44 CL 44 Y 43","Choque","PUBLICO","BUS","1"
"2020-08-11T00:00:00.000","CR 57 CL 99","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-11T00:00:00.000","CR 57 CL 99","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-11T00:00:00.000","CR 65 91 02","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-11T00:00:00.000","CR 65 91 02","Choque","PUBLICO","BUS","1"
"2020-08-11T00:00:00.000","VIA QUE CONDUCE VEREDA LAS NUBES AV 110","Caida Ocupante","PARTICULAR","VOLQUETA","1"
"2020-08-12T00:00:00.000","CL 30 CR 27","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-12T00:00:00.000","CL 30 CR 27","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-12T00:00:00.000","CL 53C CR 22","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-12T00:00:00.000","CL 53C CR 22","Choque",,"BICICLETA","1"
"2020-08-12T00:00:00.000","CL 77 CR 68","Choque","PUBLICO","CAMION","1"
"2020-08-12T00:00:00.000","CL 77 CR 68","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-12T00:00:00.000","CR 43 CL 79","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-12T00:00:00.000","CR 43 CL 79","Choque","PUBLICO","BUSETA","1"
"2020-08-12T00:00:00.000","CR 53 CL 110","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-12T00:00:00.000","CR 53 CL 110","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-13T00:00:00.000","AV CIRCUNVALAR CR 43","Choque",,"BICICLETA","1"
"2020-08-13T00:00:00.000","AV CIRCUNVALAR CR 43","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-13T00:00:00.000","CL 110 CR 13","Choque","PUBLICO","CAMIONETA","1"
"2020-08-13T00:00:00.000","CL 110 CR 13","Choque","PUBLICO","VOLQUETA","1"
"2020-08-13T00:00:00.000","CL 45B 5B 38","Caida Ocupante","PUBLICO","BUS","1"
"2020-08-13T00:00:00.000","CL 66 50 50","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-13T00:00:00.000","CL 66 50 50","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-13T00:00:00.000","CL 72 CR 56","Choque","PARTICULAR","AUTOMOVIL","2"
"2020-08-13T00:00:00.000","CL 75 CR 59","Choque","PUBLICO","BUS","1"
"2020-08-13T00:00:00.000","CL 75 CR 59","Choque","OFICIAL","CAMIONETA","1"
"2020-08-13T00:00:00.000","CL 88 CR 71","Choque","PARTICULAR","CAMION","1"
"2020-08-13T00:00:00.000","CL 88 CR 71","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-13T00:00:00.000","CR 21 CL 47B","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-13T00:00:00.000","CR 21 CL 47B","Choque","PUBLICO","BUSETA","1"
"2020-08-13T00:00:00.000","CR 27 72 80","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-13T00:00:00.000","CR 27 72 80","Choque","PARTICULAR","MOTOCARRO","1"
"2020-08-13T00:00:00.000","CR 40 CL 44","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-13T00:00:00.000","CR 40 CL 44","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-13T00:00:00.000","CR 43 CL 85","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-13T00:00:00.000","CR 43 CL 85","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-13T00:00:00.000","CR 47 CL 87","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-13T00:00:00.000","CR 47 CL 87","Choque","PUBLICO","BUS","1"
"2020-08-14T00:00:00.000","AV CIRCUNVALAR CR 14 SUR","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-14T00:00:00.000","AV CIRCUNVALAR CR 14 SUR","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-14T00:00:00.000","CL 110 CR 37","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-14T00:00:00.000","CL 110 CR 37","Choque","PUBLICO","CAMION","1"
"2020-08-14T00:00:00.000","CL 111 CR 31","Choque","PUBLICO","BUSETA","1"
"2020-08-14T00:00:00.000","CL 111 CR 31","Choque","PUBLICO","CAMION","1"
"2020-08-14T00:00:00.000","CL 31 CR 27","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-14T00:00:00.000","CL 31 CR 27","Choque","PARTICULAR","CAMION","1"
"2020-08-14T00:00:00.000","CL 52 CR 8","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-14T00:00:00.000","CL 52 CR 8","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-14T00:00:00.000","CL 72 CR 41B","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-14T00:00:00.000","CL 72 CR 41B","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-14T00:00:00.000","CR 43 CL 87","Choque",,"AUTOMOVIL","1"
"2020-08-14T00:00:00.000","CR 43 CL 87","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-14T00:00:00.000","CR 46 92 68","Atropello","PARTICULAR","CAMION","1"
"2020-08-14T00:00:00.000","VIA 40 CON 77","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-14T00:00:00.000","VIA 40 CON 77","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-15T00:00:00.000","CL 110 CR 12A","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-15T00:00:00.000","CL 110 CR 12A","Choque","PUBLICO","BUS","1"
"2020-08-15T00:00:00.000","CL 110 CR 43","Choque","PUBLICO","VOLQUETA","1"
"2020-08-15T00:00:00.000","CL 43 CR 40","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-15T00:00:00.000","CL 43 CR 40","Choque","PUBLICO","CAMION","1"
"2020-08-15T00:00:00.000","CL 47B CR 20","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-15T00:00:00.000","CL 47B CR 20","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-15T00:00:00.000","CL 74 CR 21","Otro","PARTICULAR","MOTOCICLETA","1"
"2020-08-15T00:00:00.000","CL 79 CR 41D","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-15T00:00:00.000","CL 79 CR 41D","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-15T00:00:00.000","CR 42H CL 84","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-15T00:00:00.000","CR 42H CL 84","Choque","PUBLICO","MICROBUS","1"
"2020-08-16T00:00:00.000","CR 3A CON 28","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-17T00:00:00.000","CIRCUNVALAR CON 43","Choque","PUBLICO","AUTOMOVIL","2"
"2020-08-17T00:00:00.000","CIRCUNVALAR CON 43","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-17T00:00:00.000","CL 30 CR 10","Choque","PUBLICO","CAMION","1"
"2020-08-17T00:00:00.000","CL 30 CR 10","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-17T00:00:00.000","CL 35A CR 10","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-17T00:00:00.000","CL 35A CR 10","Choque","PUBLICO","CAMION","1"
"2020-08-17T00:00:00.000","CL 39 CR 27","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-17T00:00:00.000","CL 39 CR 27","Choque","PUBLICO","BUS","1"
"2020-08-17T00:00:00.000","CL 84 CR 43B","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-17T00:00:00.000","CL 84 CR 43B","Choque","PUBLICO","CAMPERO","1"
"2020-08-17T00:00:00.000","CR 1 CL 46","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-17T00:00:00.000","CR 1 CL 46","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-17T00:00:00.000","CR 43B CL 76 138","Choque","PARTICULAR","AUTOMOVIL","3"
"2020-08-17T00:00:00.000","CR 43B CL 76 138","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-17T00:00:00.000","CR 72 CL 85","Choque","PARTICULAR","AUTOMOVIL","3"
"2020-08-17T00:00:00.000","DIAG 17 45B 217","Atropello","PUBLICO","AUTOMOVIL","1"
"2020-08-18T00:00:00.000","CL 110 CR 46 Y 43","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-18T00:00:00.000","CL 19 CR 7","Choque","PUBLICO","BUS","1"
"2020-08-18T00:00:00.000","CL 19 CR 7","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-18T00:00:00.000","CL 45 CR 37","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-18T00:00:00.000","CL 45 CR 37","Choque","PUBLICO","CAMIONETA","1"
"2020-08-18T00:00:00.000","CL 54 CR 35","Choque","PUBLICO","BUS","1"
"2020-08-18T00:00:00.000","CL 54 CR 35","Choque","PUBLICO","CAMIONETA","1"
"2020-08-18T00:00:00.000","CL 8 42C 86","Atropello","PUBLICO","AUTOMOVIL","1"
"2020-08-18T00:00:00.000","CR 38 CL 83","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-18T00:00:00.000","CR 38 CL 83","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-18T00:00:00.000","CR 49 CL 68","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-18T00:00:00.000","CR 49 CL 68","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-19T00:00:00.000","CL 45 CR 45","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-19T00:00:00.000","CL 45 CR 45","Choque","PARTICULAR","CAMPERO","1"
"2020-08-19T00:00:00.000","CL 64 CR 66B","Otro","PARTICULAR","AUTOMOVIL","1"
"2020-08-19T00:00:00.000","CR 6 CL 56B","Volcamiento","PUBLICO","AUTOMOVIL","1"
"2020-08-19T00:00:00.000","CR 64 CL 94","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-19T00:00:00.000","CR 64 CL 94","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-19T00:00:00.000","VIA 40 CL 106","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-19T00:00:00.000","VIA 40 CL 106","Choque",,"BICICLETA","1"
"2020-08-19T00:00:00.000","VIA 40 CL 106","Choque","PARTICULAR","CAMPERO","1"
"2020-08-19T00:00:00.000","VIA 40 CL 53","Choque","PUBLICO","BUS","1"
"2020-08-19T00:00:00.000","VIA 40 CL 53","Choque","PUBLICO","CAMION","1"
"2020-08-20T00:00:00.000","CL 110 CR 6D","Choque","PUBLICO","BUS","1"
"2020-08-20T00:00:00.000","CL 110 CR 6D","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-20T00:00:00.000","CL 112 CR 43 ALAMEDA DEL RIO","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-20T00:00:00.000","CL 112 CR 43 ALAMEDA DEL RIO","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-20T00:00:00.000","CL 30 CR 28","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-20T00:00:00.000","CL 30 CR 28","Choque","PUBLICO","BUS","1"
"2020-08-20T00:00:00.000","CL 30 CR 28","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-20T00:00:00.000","CL 30 CR 28","Choque","PUBLICO","MICROBUS","1"
"2020-08-20T00:00:00.000","CR 36 71 25","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-20T00:00:00.000","CR 36 71 25","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-20T00:00:00.000","CR 38 CL 63C","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-20T00:00:00.000","CR 38 CL 63C","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-20T00:00:00.000","CR 38 CL 63C","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-20T00:00:00.000","CR 41 CL 69","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-20T00:00:00.000","CR 41 CL 69","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-20T00:00:00.000","CR 46 FRENTE 93 180","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-20T00:00:00.000","CR 46 FRENTE 93 180","Choque","PARTICULAR","CAMPERO","1"
"2020-08-20T00:00:00.000","CR 53 CL 47","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-20T00:00:00.000","CR 53 CL 47","Choque","PUBLICO","CAMION","1"
"2020-08-20T00:00:00.000","TRONCAL DEL CARIBE CR 6 CL 112","Choque","PUBLICO","BUS","1"
"2020-08-20T00:00:00.000","TRONCAL DEL CARIBE CR 6 CL 112","Choque","PUBLICO","CAMION","1"
"2020-08-21T00:00:00.000","AV CIRCUNVALAR CR 53","Volcamiento","PARTICULAR","AUTOMOVIL","1"
"2020-08-21T00:00:00.000","CL 51B CR 4C","Atropello","PARTICULAR","MOTOCICLETA","1"
"2020-08-21T00:00:00.000","CL 93 CR 46","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-21T00:00:00.000","CL 93 CR 46","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-21T00:00:00.000","VIA 40 CL 58","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-21T00:00:00.000","VIA 40 CL 58","Choque","PUBLICO","MICROBUS","1"
"2020-08-21T00:00:00.000","VIA 40 CR 50","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-21T00:00:00.000","VIA 40 CR 50","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-21T00:00:00.000","VIA 40 CR 50 Y 51","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-22T00:00:00.000","CL 106 CR 50","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-22T00:00:00.000","CL 106 CR 50","Choque","PARTICULAR","CAMPERO","2"
"2020-08-22T00:00:00.000","CL 110 14A 30","Choque","OFICIAL","AUTOMOVIL","1"
"2020-08-22T00:00:00.000","CL 110 14A 30","Choque","PARTICULAR","CAMPERO","1"
"2020-08-22T00:00:00.000","CL 110 6Q 522","Choque","PUBLICO","TRACTO/CAMION","2"
"2020-08-22T00:00:00.000","CL 68 CR 62","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-22T00:00:00.000","CL 68 CR 62","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-22T00:00:00.000","CR 38 CL 83","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-22T00:00:00.000","CR 38 CL 83","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-22T00:00:00.000","VIA 40 71 124","Choque","PUBLICO","CAMION","1"
"2020-08-22T00:00:00.000","VIA 40 71 124","Choque","PUBLICO","TRACTO/CAMION","1"
"2020-08-23T00:00:00.000","CL 66 DIAG 50 182","Choque","PUBLICO","AUTOMOVIL","1"
"2020-08-23T00:00:00.000","CL 66 DIAG 50 182","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-23T00:00:00.000","CR 27 CL 31","Choque","PUBLICO","BUS","1"
"2020-08-23T00:00:00.000","CR 27 CL 31","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-23T00:00:00.000","CR 5 SUR CL 80","Atropello","PUBLICO","AUTOMOVIL","2"
"2020-08-24T00:00:00.000","CL 38 CR 35","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-24T00:00:00.000","CL 38 CR 35","Choque","PUBLICO","MICROBUS","1"
"2020-08-24T00:00:00.000","CL 45 CR 39","Choque","PUBLICO","BUS","1"
"2020-08-24T00:00:00.000","CL 45 CR 39","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-24T00:00:00.000","CL 64B CR 18","Atropello","PARTICULAR","AUTOMOVIL","1"
"2020-08-24T00:00:00.000","CL 72 CR 34","Choque","PARTICULAR","CAMPERO","1"
"2020-08-24T00:00:00.000","CL 72 CR 34","Choque","PARTICULAR","MOTOCICLETA","1"
"2020-08-24T00:00:00.000","CR 43 CL 110","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-24T00:00:00.000","CR 43 CL 110","Choque","PARTICULAR","CAMION","1"
"2020-08-24T00:00:00.000","CR 45 76 132","Choque","PARTICULAR","AUTOMOVIL","1"
"2020-08-24T00:00:00.000","CR 45 76 132","Choque","PARTICULAR","CAMIONETA","1"
"2020-08-24T00:00:00.000","CR 46 106 10","Choque","PUBLICO","BUS","1"
"2020-08-24T00:00:00.000","CR 46 106 10","Choque","PARTICULAR","MOTOCICLETA","1"
